time_1,gyro_X,time_2,gyro_Y,time_3,gyro_Z,time_4,acceleration_X,time_5,acceleration_Y,time_6,acceleration_Z,time_7,Resultant g,time_8,Temperature,time_9,Pressure,time_10,Altitude,time_11,Pressure at sealevel (calculated),time_12,Latitude,time_13,Longitude,time_14,GPS_Altitude,time_15,speed,time_16,course,time_17
15109077,0.01,15109172,0.01,15109199,-0.03,15109225,2.98,15109252,-0.51,15109279,12.11,15109311,14.58,15109348,7.30,15116449,101442,15153281,-9.74,15187270,101436,15222743,55.585686,15223102,38.081968,15223440,109.10,15223702,0.04,15224048,0.00,15224225
15262580,-0.02,15262674,-0.02,15262700,-0.02,15262727,2.72,15262753,-0.13,15262780,11.85,15262808,14.44,15262845,7.30,15268562,101445,15302157,-9.74,15339943,101452,15375078,55.585686,15375135,38.081968,15375173,109.10,15375214,0.04,15375255,0.00,15375281
15401960,-0.03,15402056,-0.02,15402082,-0.02,15402109,2.77,15402135,-0.02,15402162,11.77,15402194,14.52,15402231,7.30,15409417,101451,15446249,-10.57,15481269,101453,15516701,55.585686,15517060,38.081968,15517398,109.10,15517664,0.04,15518013,0.00,15518189
15558340,-0.05,15558433,-0.03,15558460,-0.01,15558486,2.77,15558513,0.00,15558539,11.77,15558568,14.55,15558604,7.30,15564562,101439,15598157,-10.40,15635003,101444,15670076,55.585686,15670133,38.081968,15670171,109.10,15670211,0.03,15670253,0.00,15670279
15700756,-0.06,15700850,-0.02,15700878,-0.01,15700905,2.63,15700939,-0.03,15700965,11.71,15700998,14.31,15701035,7.30,15706562,101448,15743270,-10.57,15778281,101448,15813697,55.585686,15814131,38.081968,15814394,109.10,15814733,0.07,15815080,0.00,15815256
15857320,-0.06,15858011,-0.03,15858039,-0.01,15858066,2.60,15858092,-0.14,15858118,11.79,15858147,14.26,15858184,7.30,15864562,101450,15898157,-10.07,15934992,101445,15970076,55.585686,15970132,38.081968,15970170,109.10,15970211,0.03,15970253,0.00,15970279
15997822,-0.03,15997916,-0.02,15997951,-0.03,15997978,2.75,15998004,-0.16,15998031,11.89,15998064,14.48,15998100,7.30,16003562,101436,16040291,-9.57,16075269,101438,16110648,55.585686,16111082,38.081967,16111346,109.10,16111684,0.02,16112031,0.00,16112207
16163277,-0.02,16163369,-0.03,16163397,-0.04,16163423,2.61,16163450,-0.03,16163476,11.91,16163505,14.49,16163542,7.30,16169562,101444,16203157,-9.82,16240994,101449,16276076,55.585686,16276133,38.081967,16276171,109.00,16276211,0.03,16276253,0.00,16276279
16303997,-0.03,16304090,-0.03,16304119,-0.04,16304145,2.55,16304172,0.11,16304198,11.90,16304230,14.56,16304267,7.30,16311462,101451,16348293,-9.82,16383269,101444,16418661,55.585686,16419097,38.081967,16419435,109.00,16419697,0.04,16420044,0.00,16420221
16458601,-0.04,16458692,-0.01,16458721,-0.02,16458747,2.72,16458774,-0.03,16458800,11.63,16458828,14.32,16458865,7.30,16464562,101447,16498157,-10.24,16534946,101442,16570076,55.585686,16570132,38.081967,16570171,109.00,16570211,0.06,16570252,0.00,16570279
